Traffic Volume,Service Type,Transverse Index of BS,Longitudinal Index of BS,Distance between BS and User,Elevation between BS and Satellite,Index of Satellite,Velocity of User,Latitude of User,Longitude of User,Course,Turn angle,Overall speed,Accelerated velocity,Sinuosity,Flag,Longitude,Latitude
216.797019118687,2,12,37,29.7796176544711,1.82369851132072,6,0.00827192166589514,788.045593337498,326.976568837496,0,0.106484409740251,0,0.0373387841122918,1,1,111.523781084243,37.6905709298473
21.7916131171539,1,12,37,25.0173260385559,2.5785961615847,7,0.00827192166589514,789.04369531408,326.869882998109,-0.106484409740251,0,11.6158831951581,0.0583843366797133,1,1,111.535094317368,37.6896114810433
31.4853833444136,2,12,37,21.5194278488891,2.5965449907597,7,0.00827192166589514,790.901998334149,326.671251373101,-0.106484409740219,0,29.7789179972228,5.91314791049824,1.00131646816357,1,111.556156930507,37.6878251439234
351.361457545526,3,9,41,191.488639587449,2.57245545672002,7,0.0071899148538012,981.41128208877,418.953407011771,0.451087603132741,0,1365.7459672447,10.7803431537187,76.8222671065059,3,113.862228033081,38.5177385079895
6.01066484862798,2,12,37,51.2182093696151,1.99577239486873,6,0.00827192166589514,796.322160851999,326.091897157399,0.465016601776871,0.57150101151711,7380.96688109775,0,1.03044058651609,1,111.617585017867,37.6826148862868
307.840859453904,3,12,37,99.5067795451558,2.05513151568962,6,0.00827192166589514,799.684394168641,325.732512353023,-0.10648440974024,0,29.7789179972227,0,1,1,111.655685723093,37.6793828610926
215.956845255309,2,12,37,101.420066269934,2.08833874822877,8,0.00827192166589514,799.791455242377,325.721068732245,-0.106484409740406,0,29.7789179972189,366.782184800069,1.00008074442666,1,111.656898880626,37.6792799461385
472.971045580838,2,9,41,249.312501748135,2.58855954309965,7,0.0071899148538012,981.877796485697,414.12644796494,0.451991401385377,0,4803.97551955194,24.8502033772552,206.538877580088,3,113.861105414866,38.4743286223725
221.452013723219,2,12,37,140.128060010408,2.09131768329219,6,0.00827192166589514,801.732441958861,325.513599153038,0.457143727077554,0.563628136817789,8573.35326690384,0,1.01434052523597,1,111.678892495658,37.677414127387
42.7037121087247,2,12,37,176.314829746003,2.63919798569264,7,0.00827192166589514,803.274578362598,325.348762171905,-0.106484409740235,0,29.7789179972237,0,1,1,111.696365886986,37.6759317128011
20.2004069945908,1,12,37,219.042146187711,1.99850665734713,8,0.00827192166589514,804.87804197894,325.177370003719,-0.106484409740249,0,29.7789179972221,13.3019112422707,1.00118165300058,1,111.714533412751,37.6743903460017
298.169948468583,3,9,41,366.092454189382,2.57523290158153,7,0.0071899148538012,982.386921399334,408.858603876876,0.44052331822672,0,2622.96467194689,3.82231906944219,102.391768702969,3,113.859873184606,38.4269537623224
227.206903412426,2,12,37,340.351769804972,2.61141533306106,7,0.00827192166589514,808.658108665863,324.773323526609,0.450768368883726,0.557252778624071,3652.48460073874,0,1.00270367382856,1,111.757359241403,37.6707566687351
293.415083974038,3,12,37,350.500136548529,2.6092628648418,7,0.00827192166589514,808.938460077435,324.743357124009,-0.106484409740346,0,29.778917997223,0,1,1,111.760535282838,37.670487174402
220.211137567878,2,12,37,389.125608963804,2.60081591819248,7,0.00827192166589514,809.967829773098,324.633329118255,-0.106484409740207,0,29.7789179972241,0,1,1,111.77219659454,37.6694976687737
19.0985362121406,1,12,37,496.951160362087,2.57575973186883,7,0.00827192166589514,812.584263938096,324.353661828095,-0.106484409740247,0,29.7789179972217,0,1,1,111.801835712352,37.6669825604086
32.7721712176477,2,12,37,620.381046822242,1.81736480555913,8,0.00827192166589514,815.236408523223,324.070177496955,-0.106484409740232,0,29.778917997223,0,1,1,111.831877304064,37.6644331245693
21.1194257604995,1,12,38,506.662973130005,2.37930740607057,6,0.00827192166589514,818.953339743846,323.672879488814,-0.106484409740246,0,29.7789179972225,0,1,1,111.873976552108,37.6608601377422
32.0282707818856,2,12,38,492.979685041333,2.38412936788446,6,0.00827192166589514,819.25782166157,323.640333807378,-0.106484409740271,0,29.7789179972197,0,1,1,111.877425039427,37.6605674473973
257.444195681998,3,12,38,344.585264977876,2.43110899432138,7,0.00827192166589514,822.880022213903,323.253161438801,-0.106484409740228,0,29.7789179972228,0,1,1,111.918447099447,37.6570855226345
13.7759517595988,2,12,38,308.187829358652,2.41591416079637,7,0.00827192166589514,823.882981967225,323.145956357892,-0.106484409740268,0,29.7789179972223,0,1,1,111.929805113023,37.6561214041792
310.257186064049,3,12,38,297.930707675152,2.45864298060648,6,0.00827192166589514,824.176218355535,323.114612696663,-0.106484409740165,0,29.7789179972243,0,1,1,111.933125811367,37.6558395238617
18.9893750231214,1,12,38,262.058540229089,1.7345828535576,5,0.00827192166589514,825.24375663843,323.000504899604,-0.106484409740229,0,29.778917997222,0,1,1,111.945214726921,37.6548133277887
20.0871910915174,1,12,38,162.351404128938,1.58826897329397,8,0.00827192166589514,828.675816122648,322.633656465784,-0.106484409740243,0,29.7789179972222,0,1,1,111.98407745665,37.6515141805624
24.0743433634965,1,12,38,63.4652504768681,2.26035923456099,7,0.00827192166589514,833.438312680351,322.124599320564,-0.106484409740235,0,29.7789179972228,0,1,1,112.037999572809,37.646936119669
20.4145669983552,1,12,38,4.5228869694262,2.29623190381712,8,0.00827192166589514,843.288481825894,321.071727381568,-0.106484409740243,0,29.7789179972225,0,1,1,112.149504348264,37.6374674148389
18.6885740336052,1,12,38,33.8782076141292,2.02372810788049,7,0.00827192166589514,847.056749557198,320.668942079682,-0.106484409740233,0,29.7789179972228,0,1,1,112.192153918015,37.6338450795936
283.940372352016,3,12,38,79.8603437250586,2.61359101735543,6,0.00827192166589514,850.173397730698,320.33580755609,-0.106484409740232,0,29.778917997222,0,1,1,112.227425246013,37.6308491288462
200.197288547442,2,12,38,109.74506485364,2.19402220151842,5,0.00827192166589514,851.709154967824,320.17165243589,-0.106484409740229,0,29.7789179972235,0,1,1,112.244804468161,37.629372846383
17.0904368441529,1,12,38,116.925774509162,1.93651838957968,7,0.00827192166589514,852.045445283095,320.13570679566,-0.10648440974042,0,29.7789179972147,0,1,1,112.248609966651,37.629049579474
18.5520633625444,1,12,38,184.917847913386,2.09750142395464,8,0.00827192166589514,854.820658736752,319.839067791101,-0.106484409740233,0,29.7789179972232,7.18192417904606,1.00185815796056,1,112.280013319312,37.6263818408144
318.215933523027,3,11,41,159.688104557402,2.25130100098211,5,0.0071899148538012,986.542053988715,365.866029638635,0.336163921334466,0,2453.02589467368,0,60.9674507799714,3,113.849540538879,38.0403122532573
20.4450507503757,1,12,38,327.735766869904,2.32293982017132,5,0.00827192166589514,859.305724548164,319.359664862317,0.350426308112238,0.456910717852477,1432.19268596363,0,1.04299330339949,1,112.330759977201,37.6220704666965
8.29783916391614,2,12,38,445.761009898426,2.49393856192373,6,0.00827192166589514,862.300647392373,319.03954140296,-0.106484409740239,0,29.7789179972223,1.39779020813021,1.00160327261003,1,112.364642990044,37.6191915272609
319.861546451769,3,11,41,47.5051577026917,1.83902034096779,8,0.0071899148538012,987.631547572389,354.593192305388,0.27641627912585,0,538.74413544061,0.482123925865732,22.9047518218054,3,113.846749896671,37.9389331915193
23.6431364437573,1,12,39,387.060532609348,1.77611770923713,8,0.00827192166589514,873.174349536949,317.877265335224,0.310413080150157,0.416897489890421,958.448821744463,0,1.02386812672229,1,112.487640262281,37.6087389274633
