Traffic Volume,Service Type,Transverse Index of BS,Longitudinal Index of BS,Distance between BS and User,Elevation between BS and Satellite,Index of Satellite,Velocity of User,Latitude of User,Longitude of User,Course,Turn angle,Overall speed,Accelerated velocity,Sinuosity,Flag,Longitude,Latitude
24.7440853112065,1,18,40,266.421464059222,1.84239644791441,6,0.00791389478810981,929.347227921102,110.33817133391,0,0,0,0,1,1,112.864679262528,35.7422950143815
11.8952940254749,1,18,40,266.421464059222,2.54952106513445,7,0.00791389478810981,929.347227921102,110.33817133391,0,1.23497175099883,0,56.2859568228448,1,1,112.864679262528,35.7422950143815
465.093754697229,2,8,37,368.334992049799,1.84432404481626,6,0.0318623252963607,809.299906144977,454.268086689452,-1.23497175099883,0,11447.155496238,2.34575697828364,72855788003.9988,3,111.908958443266,38.8353310523919
20.6145328493491,1,18,40,266.421464059222,2.21491946415062,8,0.00791389478810981,929.347227921102,110.33817133391,-1.23497175099883,0,11715.8891145721,0,1,1,112.864679262528,35.7422950143815
81.9571071033753,2,18,40,266.421464059222,2.16778013214659,8,0.00791389478810981,929.347227921102,110.33817133391,0,0,0,0.0643254094632572,1,1,112.864679262528,35.7422950143815
41.9317623213143,2,18,40,192.733531946974,2.59841681717558,7,0.00791389478810981,931.090708835347,112.219791734383,0.823486114187718,0,21.8351784715507,0.0157351831828166,1,1,112.886535168603,35.7592168331843
27.6045251305372,2,18,40,128.357908498908,2.60212324234065,7,0.00791389478810981,932.959655961698,114.236819286343,0.823486114187719,0,28.4900212371956,0,1,1,112.909973921755,35.7773563977564
253.413863607614,3,18,40,96.1951342558918,2.02896640066686,8,0.00791389478810981,934.112280895071,115.480769002688,0.823486114187764,0,28.4900212371941,0,1,1,112.924434341829,35.7885435063223
19.6881233052769,1,18,40,30.2197705184856,2.19126369624666,6,0.00791389478810981,937.989738895002,119.665445769171,0.823486114187714,0,28.4900212371957,0,1,1,112.973108516033,35.8261772086211
31.0491733547459,2,18,40,24.9913126012816,2.21048535669943,6,0.00791389478810981,938.736035287822,120.470872720541,0.823486114187737,0,28.4900212371949,0,1,1,112.982481986126,35.8334205872147
209.270862187599,2,18,40,42.3220613183094,1.79430924610897,8,0.00791389478810981,943.072345704439,125.150757700082,0.823486114187728,0,28.4900212371952,0,1,1,113.036978711987,35.8755078039678
319.987597188314,3,18,40,47.7910575707166,2.49524322139152,7,0.00791389478810981,943.457041530288,125.565933747023,0.823486114187762,2.00677691264921,28.4900212371939,179.943931945449,1.00091934480287,1,113.041816087523,35.8792415718606
391.655177190108,3,8,37,368.334992049799,2.31510578042979,6,0.0318623252963607,809.299906144977,454.268086689452,-1.18329079846145,0,12898.1612111074,0,375.144803350519,3,111.908958443266,38.8353310523919
210.789107434832,3,18,40,70.7036492837939,2.35945300852562,6,0.00791389478810981,944.742037386447,126.952742399597,-1.17845279380565,0,9121.31549231896,0,1.000474619838,1,113.057977514849,35.8917134417059
252.92946192541,3,18,40,72.3788042054111,2.36135281599556,6,0.00791389478810981,944.822624041206,127.039714096483,0.823486114187731,0,28.4900212371917,0,1,1,113.058991218842,35.8924955969671
19.9302919771553,1,18,40,101.092420013074,1.6547130189043,5,0.00791389478810981,946.039523200281,128.353030614218,0.823486114187706,0,28.4900212371956,0,1,1,113.074301006248,35.9043065361652
258.749193876837,3,18,40,142.273361627104,1.68200539903289,8,0.00791389478810981,947.446210986238,129.871173092021,0.823486114187767,0,28.4900212371944,0,1,1,113.092004003476,35.9179595194767
21.9424348005829,1,18,40,173.986343823184,2.440955644914,6,0.00791389478810981,948.370235430014,130.868409843935,0.823486114187698,0,28.4900212371961,0,1,1,113.103635939621,35.9269278850488
16.4443240963224,1,18,40,203.759169616352,2.45724665696371,6,0.00791389478810981,949.153398586658,131.713624586695,0.823486114187721,0,28.4900212371951,0,1,1,113.113496651777,35.9345290838468
4.12483054515826,2,18,40,267.181927282552,2.34011319470717,7,0.00791389478810981,950.631406501888,133.308738030516,0.823486114187725,0,28.4900212371954,0,1,1,113.13211103448,35.948874283686
241.199837043816,3,18,40,295.632255021572,2.32562733365067,7,0.00791389478810981,951.231503686734,133.956382117725,0.823486114187725,0,28.490021237195,0,1,1,113.139670653472,35.9546986868918
458.339909002731,2,17,40,371.103364957536,1.82805264400257,5,0.00791389478810981,952.983067795145,135.846726160033,0.82348611418773,0,28.4900212371955,0,1,1,113.161741793928,35.9716989592904
62.8798306239536,2,17,40,358.163087049531,2.53814245237596,6,0.00791389478810981,953.844807687235,136.776743430432,0.823486114187689,0,28.4900212371955,0,1,1,113.172603766775,35.9800628055419
219.764508586013,2,17,40,357.513534882426,2.44771723408858,8,0.00791389478810981,953.894607726144,136.830489226209,0.823486114188232,0,28.4900212371931,0,1,1,113.173231548761,35.9805461530956
23.0012443646574,1,17,40,356.173810028326,2.54047104939406,6,0.00791389478810981,954.000038334915,136.944273313362,0.823486114187621,0,28.490021237194,0,1,1,113.174560637035,35.9815694379755
14.145692092569,1,17,40,347.047391157879,2.24012257439203,7,0.00791389478810981,954.859532659945,137.871867095924,0.82348611418774,0,28.4900212371946,0,1,1,113.185396899222,35.9899114892772
208.129770162189,2,17,40,339.385985548055,2.39887111804371,8,0.00791389478810981,956.138962638242,139.25266887498,0.823486114187715,0,28.490021237196,0,1,1,113.201531657008,36.0023293380112
248.019804334637,3,17,40,338.190177852389,2.18785005280593,7,0.00791389478810981,956.897520620842,140.071328926455,0.823486114187733,0,28.4900212371952,0,1,1,113.21110004897,36.0096917247331
457.381973720277,2,17,40,341.255266452947,1.96128499269875,5,0.00791389478810981,958.072373459259,141.339267709298,0.823486114187709,0,28.4900212371956,0,1,1,113.225922926469,36.021094572157
114.041171376042,2,17,40,347.084399140471,2.59317164771029,6,0.00791389478810981,958.90939841579,142.242611830273,0.82348611418778,0,28.4900212371941,0,1,1,113.236486000397,36.0292185410128
219.866512628057,2,17,40,348.708866502802,1.98798361190376,5,0.00791389478810981,959.086742859487,142.434007629588,0.823486114187409,0,28.4900212372002,0,1,1,113.238724316154,36.0309398047888
20.4541613475421,1,17,40,366.280319146426,2.60024736138173,6,0.00791389478810981,960.484637368027,143.942660120984,0.823486114187723,2.06479215736115,28.4900212371954,23.2287919352152,1.004018620104,1,113.256370820068,36.0445074426022
405.100980630991,3,10,39,371.161312252796,2.01545205506744,5,0.0318623252963607,874.215129726835,396.225546427695,-1.24130604317342,0,6065.38740790485,15.308923107194,248.256499517997,3,112.593822524379,38.3133419471938
99.9077111261199,2,17,40,393.602451929702,2.25910147807529,8,0.00791389478810981,961.941788405415,145.515264154741,-1.23419947108138,0.0278136898290258,8488.03392733213,0,35.6394761722859,1,113.274771536573,36.0586502104533
402.8191528959,3,10,39,64.9344257239787,2.61515244875944,6,0.0318623252963607,885.062449906617,386.526650182298,-1.2620131609104,0,2647.19049500794,0,58.4750003989948,3,112.707251735043,38.2261176777233
17.7468075711786,1,17,40,595.025501444785,2.5651691296207,6,0.00791389478810981,967.77478429499,151.810419996154,-1.2319913353792,0,1210.02197769628,0,1.00231918015762,1,113.348493029779,36.1152639070614
106.823337863145,2,17,40,607.795939106384,2.56191450181517,6,0.00791389478810981,968.042296988375,152.099128256248,0.823486114187792,0,28.490021237195,0,1,1,113.351876467122,36.1178603228225
464.02452679617,2,17,41,609.590256676414,2.5269109614079,6,0.00791389478810981,969.735484815427,153.926470747458,0.823486114187747,0,28.4900212371948,0,1,1,113.373296438361,36.1342940086601
56.4698769488327,2,17,41,578.748532649397,2.51646953452991,6,0.00791389478810981,970.423110581706,154.668578480987,0.823486114187705,0,28.4900212371948,0,1,1,113.381997801335,36.1409679438469
278.785332803413,3,17,41,551.788287051824,2.50613151723959,6,0.00791389478810981,971.065426393212,155.36178626124,0.823486114187663,0,28.4900212371975,0,1,1,113.39012707147,36.1472021111886
91.8841562050919,2,17,41,531.108234291477,2.00408403072555,8,0.00791389478810981,971.589659133648,155.927555012099,0.823486114187807,2.14976006749167,28.490021237192,61.6032960919279,1.00170961263039,1,113.396762768424,36.1522901918046
412.451913172126,3,11,40,449.516958653388,2.02167561494426,8,0.0318623252963607,922.376349474538,353.163235585672,-1.32627395330387,0,6032.49248534941,149.023709946879,338.404529883306,3,113.09522728818,37.9260732817836
