Traffic Volume,Service Type,Transverse Index of BS,Longitudinal Index of BS,Distance between BS and User,Elevation between BS and Satellite,Index of Satellite,Velocity of User,Latitude of User,Longitude of User,Course,Turn angle,Overall speed,Accelerated velocity,Sinuosity,Flag,Longitude,Latitude
9.70900003528433,2,12,40,23.8231165651356,2.53145121335091,7,0.0243867906025783,939.632017492529,325.16947421791,0,0,0,0.539196808247787,1,1,113.257235195688,37.674319337494
456.548303170295,2,12,40,61.1572607575845,2.25463833791885,8,0.0243867906025783,935.82670052704,324.035528331665,0.289611614554758,0,87.7924461692817,0,1,1,113.212209943123,37.6641215171396
9.18190064768805,2,12,40,202.439153130942,2.5649715301439,7,0.0243867906025783,929.164867107443,322.05036949483,0.289611614554751,0,87.792446169282,0,1,1,113.133414431888,37.6462685548081
218.933930146151,2,12,39,616.703090647768,1.97965500192197,6,0.0243867906025783,916.963458075569,318.414473272895,0.289611614554753,0,87.7924461692818,0,1,1,112.989191768007,37.6135701545155
37.9445499134523,2,12,39,331.389277510148,2.02437319051253,6,0.0243867906025783,909.645898911993,316.23391481058,0.289611614554751,0,87.7924461692816,0,1,1,112.902755598544,37.5939599211342
221.850898888915,2,12,39,259.322152122955,2.61467797718811,7,0.0243867906025783,907.094387242943,315.473590194506,0.289611614554769,0,87.7924461692811,0,1,1,112.872627066479,37.5871221575867
4.77426335723159,2,12,39,113.285589219226,2.101471473866,6,0.0243867906025783,897.025685790907,312.473219214924,0.289611614554751,0,87.7924461692821,0,1,1,112.753786845517,37.5601391731096
34.5630378440817,2,12,39,118.169115972086,2.00029374502192,8,0.0243867906025783,892.729305006918,311.192941288031,0.289611614554757,0,87.7924461692818,0,1,1,112.703102260411,37.5486253570973
219.877718642613,2,12,39,232.779507055574,2.59615225574439,7,0.0243867906025783,884.797916664151,308.829467951892,0.289611614554754,0,87.7924461692816,0,1,1,112.609575117395,37.5273701307352
22.1191724774808,1,12,39,451.134976740632,2.57890478176512,7,0.0243867906025783,877.70935572603,306.717148639709,0.289611614554753,0,87.792446169282,0,1,1,112.526030288139,37.5083735867748
8.14486978131361,2,12,39,584.990123583376,2.23732387394207,6,0.0243867906025783,874.521764820112,305.767278858144,0.289611614554742,0,87.7924461692818,0,1,1,112.488475204432,37.4998312026011
498.587248217093,3,13,38,565.74561874773,2.32877901542519,6,0.0243867906025783,860.943629843906,301.72113225885,0.289611614554755,0,87.792446169282,0,1,1,112.328595730012,37.4634433320265
215.580014163219,2,13,38,295.89072217842,2.49731765133274,7,0.0243867906025783,854.159047992474,299.699395633467,0.289611614554756,0,87.7924461692816,0,1,1,112.248765475898,37.4452614177396
18.067407678706,1,13,38,172.459152218283,2.39263430391794,6,0.0243867906025783,849.670767320219,298.361933484906,0.289611614554746,0,87.7924461692822,0,1,1,112.195975223585,37.4332333316666
220.478816193473,2,13,38,60.5261088553096,2.43646991994937,6,0.0243867906025783,841.531139895454,295.936407012976,0.289611614554754,0,87.7924461692818,0,1,1,112.100280726691,37.4114200480473
33.4308793110966,1,13,38,275.698496037355,2.51671031838225,6,0.0243867906025783,825.049866986915,291.025154735121,0.289611614554754,0,87.7924461692817,0,1,1,111.906683123095,37.3672520951914
104.145206245567,2,13,38,381.362071798321,2.5300477319386,6,0.0243867906025783,821.973746219662,290.108501925052,0.289611614554763,0,87.7924461692807,0,1,1,111.870574084728,37.3590084384192
